Source;Target;TypeLien;Weight;AverageHash
vaubandaniel;Manifpourtous74;Follow;0.1;
vaubandaniel;ManifPourTous89;Follow;0.1;
vaubandaniel;manifpourtous91;Follow;0.1;
vaubandaniel;ManifPourTous85;Follow;0.1;
vaubandaniel;LMPT57;Follow;0.1;
vaubandaniel;manifpourtous83;Follow;0.1;
vaubandaniel;antoinne92;Follow;0.1;
vaubandaniel;ClPeqt;Follow;0.1;
vaubandaniel;moniquepot1;Follow;0.1;
vaubandaniel;AFCdu94;Follow;0.1;
vaubandaniel;AudeMirkovic;Follow;0.1;
vaubandaniel;ManifPourTous49;Follow;0.1;
vaubandaniel;E_Talitha;Follow;0.1;
vaubandaniel;HeloisedArtagn;Follow;0.1;
vaubandaniel;DaViciDaVici;Follow;0.1;
vaubandaniel;Romain1571;Follow;0.1;
vaubandaniel;Barberis888;Follow;0.1;
vaubandaniel;trenteet1;Follow;0.1;
vaubandaniel;Prolotwitto;Follow;0.1;
vaubandaniel;piert83;Follow;0.1;
vaubandaniel;krunch_fr;Follow;0.1;
vaubandaniel;Laet_de_r;Follow;0.1;
vaubandaniel;juvenale38;Follow;0.1;
vaubandaniel;nathalielavi;Follow;0.1;
vaubandaniel;Crespinbruno;Follow;0.1;
vaubandaniel;Francoiszero2;Follow;0.1;
vaubandaniel;tof92130;Follow;0.1;
vaubandaniel;eliot_meredith;Follow;0.1;
vaubandaniel;fenotteenragee;Follow;0.1;
vaubandaniel;Couramiaous;Follow;0.1;
vaubandaniel;CMARTYLUSO1;Follow;0.1;
vaubandaniel;ArjPascal;Follow;0.1;
vaubandaniel;vincechil;Follow;0.1;
vaubandaniel;InfoMdia;Follow;0.1;
vaubandaniel;mej31600;Follow;0.1;
vaubandaniel;erybbbs;Follow;0.1;
noe22349;vaubandaniel;Partage;1;1fffff1b03410100
ScherrerBl;noe22349;Partage;1;1fffff1b03410100
OnNaQuUneMaman;InformateurDab;Partage;1;204000ffffffcc4e
InformateurDab;OnNaQuUneMaman;Partage;1;204000ffffffcc4e
MarcPiguel;InformateurDab;Partage;1;204000ffffffcc4e
noe22349;MarcPiguel;Partage;1;204000ffffffcc4e
LilliCapucine;EtoileSauvage;Follow;0.1;
LilliCapucine;beige_salon;Follow;0.1;
LilliCapucine;PhilippeOswald;Follow;0.1;
LilliCapucine;toileVerte3;Follow;0.1;
LilliCapucine;Etienne_Muller_;Follow;0.1;
LilliCapucine;barkanos;Follow;0.1;
LilliCapucine;tof92130;Follow;0.1;
LilliCapucine;LN_Hec;Follow;0.1;
LilliCapucine;LaManifPourTous;Follow;0.1;
LilliCapucine;cpdh_eu;Follow;0.1;
LilliCapucine;domirefasollasi;Follow;0.1;
LilliCapucine;Sentinelles_fr;Follow;0.1;
LilliCapucine;ScherrerBl;Follow;0.1;
LilliCapucine;AFCdu94;Follow;0.1;
LilliCapucine;cadl83;Follow;0.1;
LilliCapucine;Valeurs;Follow;0.1;
LilliCapucine;AllianceVita34;Follow;0.1;
LilliCapucine;AllianceVita49;Follow;0.1;
LilliCapucine;SJallamion;Follow;0.1;
LilliCapucine;Vita_Montelimar;Follow;0.1;
LilliCapucine;jylegis2017;Follow;0.1;
LilliCapucine;piert83;Follow;0.1;
LilliCapucine;reinedetrianon;Follow;0.1;
LilliCapucine;deforges_g;Follow;0.1;
LilliCapucine;IsadBh;Follow;0.1;
LilliCapucine;BarbaraMazieres;Follow;0.1;
LilliCapucine;Genethique;Follow;0.1;
LilliCapucine;AbdelSansLeB;Follow;0.1;
LilliCapucine;YvesPDB;Follow;0.1;
LilliCapucine;Ogorodnaya;Follow;0.1;
LilliCapucine;AllianceVita78;Follow;0.1;
LilliCapucine;AllianceVITA28;Follow;0.1;
LilliCapucine;alliancevita31;Follow;0.1;
LilliCapucine;isabsavoie;Follow;0.1;
LilliCapucine;_Marie_Vince;Follow;0.1;
LilliCapucine;VitaJeunes;Follow;0.1;
LilliCapucine;fxperes;Follow;0.1;
LilliCapucine;JuristePLE;Follow;0.1;
LilliCapucine;AudeMirkovic;Follow;0.1;
LilliCapucine;HenrideSoos;Follow;0.1;
LilliCapucine;CarolineRoux1;Follow;0.1;
LilliCapucine;allianceVITA;Follow;0.1;
Etienne_Muller_;LilliCapucine;Partage;1;3f0f0800009f3f1f
Etienne_Muller_;B07099405;Follow;0.1;
Etienne_Muller_;stanislasrig;Follow;0.1;
Etienne_Muller_;2eme_DB;Follow;0.1;
Etienne_Muller_;Le_blog_d_HB;Follow;0.1;
Etienne_Muller_;PascalGMICHEL;Follow;0.1;
Etienne_Muller_;enpatrouille;Follow;0.1;
Etienne_Muller_;FredRob_PCD92;Follow;0.1;
Etienne_Muller_;beige_salon;Follow;0.1;
Etienne_Muller_;reinedetrianon;Follow;0.1;
Etienne_Muller_;LaManifPourTous;Follow;0.1;
Etienne_Muller_;deforges_g;Follow;0.1;
Etienne_Muller_;LilliCapucine;Follow;0.1;
Etienne_Muller_;FrontPopOff;Follow;0.1;
Etienne_Muller_;isabsavoie;Follow;0.1;
Etienne_Muller_;LMPT57;Follow;0.1;
Etienne_Muller_;allianceVITA;Follow;0.1;
Etienne_Muller_;_Marie_Vince;Follow;0.1;
Etienne_Muller_;AudeMirkovic;Follow;0.1;
Etienne_Muller_;Genethique;Follow;0.1;
Etienne_Muller_;albdmt;Follow;0.1;
lmpt63;Etienne_Muller_;Partage;1;3f0f0800009f3f1f
GuilhanduVP;lmpt63;Partage;1;3f0f0800009f3f1f
GuilhanduVP;AudeMirkovic;Follow;0.1;
GuilhanduVP;LaManifPourTous;Follow;0.1;
Chacha78180;GuilhanduVP;Partage;1;3f0f0800009f3f1f
Chacha78180;fenotteenragee;Follow;0.1;
Chacha78180;remseeks;Follow;0.1;
Chacha78180;IsadBh;Follow;0.1;
Chacha78180;lmptlr;Follow;0.1;
Chacha78180;Varac_a;Follow;0.1;
Chacha78180;beige_salon;Follow;0.1;
Chacha78180;npommeret1;Follow;0.1;
Chacha78180;Vero_Jacquier;Follow;0.1;
Chacha78180;5_juste;Follow;0.1;
Chacha78180;jocelynchereau;Follow;0.1;
Chacha78180;enpatrouille;Follow;0.1;
Chacha78180;PaulTelavi;Follow;0.1;
Chacha78180;ben2l;Follow;0.1;
Chacha78180;jingle_56;Follow;0.1;
Chacha78180;Andrgilles1;Follow;0.1;
Chacha78180;Genethique;Follow;0.1;
Chacha78180;Jean_DAlbret;Follow;0.1;
Chacha78180;SJallamion;Follow;0.1;
Chacha78180;AberlinJacklyne;Follow;0.1;
Chacha78180;stanislasrig;Follow;0.1;
Chacha78180;YvesPDB;Follow;0.1;
Chacha78180;Sentinelles_fr;Follow;0.1;
Chacha78180;C_Pantalon;Follow;0.1;
Chacha78180;LaManifPourTous;Follow;0.1;
Chacha78180;Valeurs;Follow;0.1;
SylvieJaudon;Chacha78180;Partage;1;3f0f0800009f3f1f
SylvieJaudon;ManifPourTous49;Follow;0.1;
SylvieJaudon;AudeMirkovic;Follow;0.1;
SylvieJaudon;allianceVITA;Follow;0.1;
SylvieJaudon;JuristePLE;Follow;0.1;
SylvieJaudon;Valeurs;Follow;0.1;
SylvieJaudon;Genethique;Follow;0.1;
SylvieJaudon;LaManifPourTous;Follow;0.1;
manifpourtous22;SylvieJaudon;Partage;1;3f0f0800009f3f1f
manifpourtous22;AudeMirkovic;Follow;0.1;
manifpourtous22;lmpt63;Follow;0.1;
manifpourtous22;mplecat22;Follow;0.1;
manifpourtous22;archazh;Follow;0.1;
manifpourtous22;lmptlr;Follow;0.1;
manifpourtous22;albdmt;Follow;0.1;
manifpourtous22;LMPT75;Follow;0.1;
manifpourtous22;LMPT53;Follow;0.1;
manifpourtous22;manifpourtous91;Follow;0.1;
manifpourtous22;manifpourtous92;Follow;0.1;
manifpourtous22;LMPT44;Follow;0.1;
manifpourtous22;ManifPourTous85;Follow;0.1;
manifpourtous22;Manifpourtous74;Follow;0.1;
manifpourtous22;LaManifPrTous37;Follow;0.1;
manifpourtous22;ManifPourTous59;Follow;0.1;
manifpourtous22;ManifPourTous89;Follow;0.1;
manifpourtous22;ManifPourTous49;Follow;0.1;
manifpourtous22;LMPT57;Follow;0.1;
manifpourtous22;manifpourtous83;Follow;0.1;
manifpourtous22;JuristePLE;Follow;0.1;
manifpourtous22;allianceVITA;Follow;0.1;
manifpourtous22;LaManifPourTous;Follow;0.1;
manifpourtous22;manifpourtous11;Follow;0.1;
jmonclas;manifpourtous22;Partage;1;3f0f0800009f3f1f
jmonclas;AudeMirkovic;Follow;0.1;
jmonclas;allianceVITA;Follow;0.1;
jmonclas;JuristePLE;Follow;0.1;
jmonclas;Sentinelles_fr;Follow;0.1;
jmonclas;LMPT53;Follow;0.1;
jmonclas;manifpourtous45;Follow;0.1;
jmonclas;LaManifPrTous37;Follow;0.1;
jmonclas;LMPT57;Follow;0.1;
jmonclas;manifpourtous31;Follow;0.1;
jmonclas;ManifPourTous49;Follow;0.1;
jmonclas;manifpourtous83;Follow;0.1;
jmonclas;manifpourtous11;Follow;0.1;
jmonclas;ManifPourTous85;Follow;0.1;
jmonclas;manifpourtous22;Follow;0.1;
jmonclas;ManifPourTous89;Follow;0.1;
jmonclas;manifpourtous92;Follow;0.1;
jmonclas;manifpourtous91;Follow;0.1;
jmonclas;lmpt69;Follow;0.1;
jmonclas;LMPT75;Follow;0.1;
jmonclas;albdmt;Follow;0.1;
jmonclas;LaManifPourTous;Follow;0.1;
Mazenod10;jmonclas;Partage;1;3f0f0800009f3f1f
Mazenod10;patricia691503;Follow;0.1;
Mazenod10;mh_flo;Follow;0.1;
Mazenod10;Civitas_;Follow;0.1;
Mazenod10;christineboutin;Follow;0.1;
KRUIJTL;Mazenod10;Partage;1;3f0f0800009f3f1f
KRUIJTL;laurossignol;Follow;0.1;
KRUIJTL;CollectifPeres;Follow;0.1;
KRUIJTL;Enfantdabord2;Follow;0.1;
KRUIJTL;cpdh_eu;Follow;0.1;
KRUIJTL;AudeMirkovic;Follow;0.1;
KRUIJTL;VitaJeunes;Follow;0.1;
KRUIJTL;YvesPDB;Follow;0.1;
KRUIJTL;Sentinelles_be;Follow;0.1;
KRUIJTL;JuristePLE;Follow;0.1;
KRUIJTL;fxperes;Follow;0.1;
KRUIJTL;HenrideSoos;Follow;0.1;
KRUIJTL;Genethique;Follow;0.1;
KRUIJTL;LaManifPourTous;Follow;0.1;
KRUIJTL;Sentinelles_fr;Follow;0.1;
KRUIJTL;CarolineRoux1;Follow;0.1;
KRUIJTL;allianceVITA;Follow;0.1;
ManifPourTous60;KRUIJTL;Partage;1;3f0f0800009f3f1f
ManifPourTous60;npommeret1;Follow;0.1;
ManifPourTous60;Na_DrZ;Follow;0.1;
ManifPourTous60;OnNaQuUneMaman;Follow;0.1;
ManifPourTous60;Valeurs;Follow;0.1;
ManifPourTous60;PhilippeOswald;Follow;0.1;
ManifPourTous60;CollectifPeres;Follow;0.1;
ManifPourTous60;Boris9999999;Follow;0.1;
ManifPourTous60;Gogui_Resistant;Follow;0.1;
ManifPourTous60;ElizabethZitoun;Follow;0.1;
ManifPourTous60;elleaime53;Follow;0.1;
ManifPourTous60;ResistantBase;Follow;0.1;
ManifPourTous60;crist_va;Follow;0.1;
ManifPourTous60;lmpt63;Follow;0.1;
ManifPourTous60;lmptlr;Follow;0.1;
ManifPourTous60;2eme_DB;Follow;0.1;
ManifPourTous60;BarbaraMazieres;Follow;0.1;
ManifPourTous60;MPTOnlacherien;Follow;0.1;
ManifPourTous60;jylgallou;Follow;0.1;
ManifPourTous60;teppdude;Follow;0.1;
ManifPourTous60;OryxT;Follow;0.1;
ManifPourTous60;JacquesRobidel;Follow;0.1;
ManifPourTous60;miss7terre;Follow;0.1;
ManifPourTous60;kstelkeeper;Follow;0.1;
ManifPourTous60;Barberis888;Follow;0.1;
ManifPourTous60;vaubandaniel;Follow;0.1;
ManifPourTous60;Laet_de_r;Follow;0.1;
ManifPourTous60;Eyrieux_07;Follow;0.1;
ManifPourTous60;MPTIreland;Follow;0.1;
ManifPourTous60;piert83;Follow;0.1;
ManifPourTous60;KD4ui_QTi0b;Follow;0.1;
ManifPourTous60;dugbs78;Follow;0.1;
ManifPourTous60;NPOMMERET;Follow;0.1;
ManifPourTous60;remseeks;Follow;0.1;
ManifPourTous60;LMPT53;Follow;0.1;
ManifPourTous60;O_N_L_R;Follow;0.1;
ManifPourTous60;Chambssy;Follow;0.1;
ManifPourTous60;Le_blog_d_HB;Follow;0.1;
ManifPourTous60;asonimage;Follow;0.1;
ManifPourTous60;fenotteenragee;Follow;0.1;
ManifPourTous60;mh_flo;Follow;0.1;
ManifPourTous60;fredericmajau;Follow;0.1;
ManifPourTous60;josephinemd34;Follow;0.1;
ManifPourTous60;pauladusud;Follow;0.1;
ManifPourTous60;Francoiszero2;Follow;0.1;
ManifPourTous60;JGrosjean7;Follow;0.1;
ManifPourTous60;jocelynchereau;Follow;0.1;
ManifPourTous60;Olfrance;Follow;0.1;
ManifPourTous60;antoinne92;Follow;0.1;
ManifPourTous60;AudeMirkovic;Follow;0.1;
ManifPourTous60;Romain1571;Follow;0.1;
ManifPourTous60;ArjPascal;Follow;0.1;
ManifPourTous60;eliot_meredith;Follow;0.1;
ManifPourTous60;Genethique;Follow;0.1;
ManifPourTous60;journalPresent;Follow;0.1;
ManifPourTous60;fxperes;Follow;0.1;
ManifPourTous60;Sentinelles_be;Follow;0.1;
ManifPourTous60;CarolineRoux1;Follow;0.1;
ManifPourTous60;HenrideSoos;Follow;0.1;
ManifPourTous60;PH_RG;Follow;0.1;
ManifPourTous60;Sentinelles_fr;Follow;0.1;
ManifPourTous60;christineboutin;Follow;0.1;
ManifPourTous60;lmpt69;Follow;0.1;
ManifPourTous60;OFrancois60200;Follow;0.1;
ManifPourTous60;PrintempsFrance;Follow;0.1;
ManifPourTous60;LMPT75;Follow;0.1;
ManifPourTous60;DejanteDu44;Follow;0.1;
ManifPourTous60;pbaucheron;Follow;0.1;
ManifPourTous60;thibauddP;Follow;0.1;
ManifPourTous60;ArdrB;Follow;0.1;
ManifPourTous60;ops78v;Follow;0.1;
ManifPourTous60;albdmt;Follow;0.1;
ManifPourTous60;manifpourtous22;Follow;0.1;
ManifPourTous60;manifpourtous45;Follow;0.1;
ManifPourTous60;allianceVITA;Follow;0.1;
ManifPourTous60;JuristePLE;Follow;0.1;
ManifPourTous60;BabeCamino;Follow;0.1;
ManifPourTous60;reinedetrianon;Follow;0.1;
ManifPourTous60;manifpourtous11;Follow;0.1;
ManifPourTous60;ManifPourTous49;Follow;0.1;
ManifPourTous60;ManifPourTous89;Follow;0.1;
ManifPourTous60;Bearnais_64300;Follow;0.1;
ManifPourTous60;LaManifPrTous37;Follow;0.1;
ManifPourTous60;LMPT44;Follow;0.1;
ManifPourTous60;LMPT57;Follow;0.1;
ManifPourTous60;manifpourtous31;Follow;0.1;
ManifPourTous60;Manifpourtous74;Follow;0.1;
ManifPourTous60;manifpourtous91;Follow;0.1;
ManifPourTous60;ManifPourTous85;Follow;0.1;
ManifPourTous60;manifpourtous83;Follow;0.1;
ManifPourTous60;ManifPourTous59;Follow;0.1;
ManifPourTous60;manifpourtous92;Follow;0.1;
ManifPourTous60;LaManifPourTous;Follow;0.1;
Hervemanche;ManifPourTous60;Partage;1;3f0f0800009f3f1f
vaubandaniel;Hervemanche;Partage;1;3f0f0800009f3f1f
Irishprolifer;vaubandaniel;Partage;1;3f0f0800009f3f1f
turenne1611;Irishprolifer;Partage;1;3f0f0800009f3f1f
turenne1611;YvesPDB;Follow;0.1;
kzaty;turenne1611;Partage;1;3f0f0800009f3f1f
kzaty;Vero_Jacquier;Follow;0.1;
kzaty;Valeurs;Follow;0.1;
kzaty;lmpt63;Follow;0.1;
kzaty;ArmelJahan;Follow;0.1;
kzaty;AudeMirkovic;Follow;0.1;
kzaty;fxperes;Follow;0.1;
kzaty;LeaMidene;Follow;0.1;
kzaty;AllianceVITA63;Follow;0.1;
kzaty;JeanMarcVILLER;Follow;0.1;
kzaty;CarolineRoux1;Follow;0.1;
kzaty;allianceVITA;Follow;0.1;
ManifPourTous59;mehaud1;Follow;0.1;
ManifPourTous59;OnNaQuUneMaman;Follow;0.1;
ManifPourTous59;citoyenpourlenf;Follow;0.1;
ManifPourTous59;J_Tiberghien;Follow;0.1;
ManifPourTous59;antoinne92;Follow;0.1;
ManifPourTous59;Enfantdabord2;Follow;0.1;
ManifPourTous59;tof92130;Follow;0.1;
ManifPourTous59;OFrancois60200;Follow;0.1;
ManifPourTous59;lmptlr;Follow;0.1;
ManifPourTous59;PrintempsFrance;Follow;0.1;
ManifPourTous59;Valeurs;Follow;0.1;
ManifPourTous59;lmpt69;Follow;0.1;
ManifPourTous59;AudeMirkovic;Follow;0.1;
ManifPourTous59;Sentinelles_fr;Follow;0.1;
ManifPourTous59;albdmt;Follow;0.1;
ManifPourTous59;LMPT75;Follow;0.1;
ManifPourTous59;manifpourtous31;Follow;0.1;
ManifPourTous59;manifpourtous11;Follow;0.1;
ManifPourTous59;manifpourtous92;Follow;0.1;
ManifPourTous59;Manifpourtous74;Follow;0.1;
ManifPourTous59;manifpourtous91;Follow;0.1;
ManifPourTous59;christineboutin;Follow;0.1;
ManifPourTous59;ManifPourTous49;Follow;0.1;
ManifPourTous59;LMPT44;Follow;0.1;
ManifPourTous59;ManifPourTous85;Follow;0.1;
ManifPourTous59;ManifPourTous89;Follow;0.1;
ManifPourTous59;LMPT57;Follow;0.1;
ManifPourTous59;LaManifPrTous37;Follow;0.1;
ManifPourTous59;JuristePLE;Follow;0.1;
ManifPourTous59;manifpourtous22;Follow;0.1;
ManifPourTous59;manifpourtous45;Follow;0.1;
ManifPourTous59;ManifPourTous60;Follow;0.1;
ManifPourTous59;allianceVITA;Follow;0.1;
ManifPourTous59;LaManifPourTous;Follow;0.1;
HeleneMichel16;GuyJovelin6;Partage;1;3fbf839b9d818102
GuyJovelin6;HeleneMichel16;Partage;1;3fbf839b9d818102
daventure1;GuyJovelin6;Partage;1;3fbf839b9d818102
InfoMdia;daventure1;Partage;1;3fbf839b9d818102
carolline031;InfoMdia;Partage;1;3fbf839b9d818102
HollandeOust;carolline031;Partage;1;3fbf839b9d818102
eliot_meredith;SeguinHugues;Partage;1;40c303301003f3f7
eliot_meredith;LouisdeCoutes;Follow;0.1;
eliot_meredith;Info3Re;Follow;0.1;
eliot_meredith;olympe37;Follow;0.1;
eliot_meredith;Nox009;Follow;0.1;
eliot_meredith;Nova153;Follow;0.1;
eliot_meredith;Sentinelles16;Follow;0.1;
eliot_meredith;stanislasrig;Follow;0.1;
eliot_meredith;mg12gm;Follow;0.1;
eliot_meredith;ViveCatholique;Follow;0.1;
eliot_meredith;manifpourtous31;Follow;0.1;
eliot_meredith;FrontPopOff;Follow;0.1;
eliot_meredith;InformateurDab;Follow;0.1;
eliot_meredith;dieuetleroi1;Follow;0.1;
eliot_meredith;pbaucheron;Follow;0.1;
eliot_meredith;OnNaQuUneMaman;Follow;0.1;
eliot_meredith;manifpourtous92;Follow;0.1;
eliot_meredith;lmptlr;Follow;0.1;
eliot_meredith;sylvita30;Follow;0.1;
eliot_meredith;crist_va;Follow;0.1;
VotezPoisson;eliot_meredith;Partage;1;40c303301003f3f7
mg12gm;VotezPoisson;Partage;1;40c303301003f3f7
Civitas_;mg12gm;Partage;1;40c303301003f3f7
jojowandering;mau_gau;Partage;1;60103c7e523c1cc4
remseeks;MarcPiguel;Partage;1;64fcfcfc385c6e00
remseeks;beige_salon;Follow;0.1;
remseeks;Sentinelles_fr;Follow;0.1;
remseeks;ArjPascal;Follow;0.1;
remseeks;OnNaQuUneMaman;Follow;0.1;
remseeks;Eperviet;Follow;0.1;
remseeks;Valeurs;Follow;0.1;
remseeks;ln123Champagne;Follow;0.1;
remseeks;InformateurDab;Follow;0.1;
remseeks;valmara69M;Follow;0.1;
remseeks;ltremeau;Follow;0.1;
remseeks;Prolotwitto;Follow;0.1;
remseeks;Etienne_Muller_;Follow;0.1;
remseeks;Enfantdabord2;Follow;0.1;
remseeks;manifpourtous91;Follow;0.1;
remseeks;cpdh_eu;Follow;0.1;
remseeks;YvesPDB;Follow;0.1;
remseeks;pbaucheron;Follow;0.1;
remseeks;piert83;Follow;0.1;
remseeks;crist_va;Follow;0.1;
remseeks;MaKarDoue;Follow;0.1;
remseeks;Irishprolifer;Follow;0.1;
remseeks;Boris9999999;Follow;0.1;
remseeks;lmpt69;Follow;0.1;
remseeks;thibauddP;Follow;0.1;
remseeks;ManifPourTous49;Follow;0.1;
remseeks;LMPT57;Follow;0.1;
remseeks;CarolineRoux1;Follow;0.1;
remseeks;RichardHilton15;Follow;0.1;
remseeks;AudeMirkovic;Follow;0.1;
remseeks;manifpourtous92;Follow;0.1;
remseeks;DaViciDaVici;Follow;0.1;
remseeks;annezda;Follow;0.1;
remseeks;LMPT44;Follow;0.1;
remseeks;mh_flo;Follow;0.1;
remseeks;josephinemd34;Follow;0.1;
remseeks;Bearnais_64300;Follow;0.1;
remseeks;NPOMMERET;Follow;0.1;
remseeks;manifpourtous31;Follow;0.1;
remseeks;Sentinelles16;Follow;0.1;
remseeks;vaubandaniel;Follow;0.1;
remseeks;AbdelSansLeB;Follow;0.1;
remseeks;salefran;Follow;0.1;
remseeks;JuristePLE;Follow;0.1;
remseeks;LMPT75;Follow;0.1;
remseeks;LMPT53;Follow;0.1;
remseeks;fenotteenragee;Follow;0.1;
remseeks;lmptlr;Follow;0.1;
remseeks;o_dasse;Follow;0.1;
remseeks;frantztoussaint;Follow;0.1;
remseeks;sentinpiedi;Follow;0.1;
remseeks;MPTIreland;Follow;0.1;
remseeks;Genethique;Follow;0.1;
remseeks;C_Pantalon;Follow;0.1;
remseeks;dugbs78;Follow;0.1;
remseeks;antoinne92;Follow;0.1;
remseeks;Laet_de_r;Follow;0.1;
remseeks;PIGNEM;Follow;0.1;
remseeks;eliot_meredith;Follow;0.1;
remseeks;Philhum540;Follow;0.1;
remseeks;colibrirun;Follow;0.1;
remseeks;lux_veilleurs;Follow;0.1;
remseeks;Sentinelles_be;Follow;0.1;
remseeks;Francoiszero2;Follow;0.1;
remseeks;tof92130;Follow;0.1;
remseeks;BabeCamino;Follow;0.1;
remseeks;allianceVITA;Follow;0.1;
remseeks;Couramiaous;Follow;0.1;
remseeks;MPTOnlacherien;Follow;0.1;
remseeks;colerenoire;Follow;0.1;
remseeks;Chambssy;Follow;0.1;
remseeks;PH_RG;Follow;0.1;
remseeks;isabsavoie;Follow;0.1;
remseeks;LouisdeCoutes;Follow;0.1;
remseeks;mahtfrid;Follow;0.1;
remseeks;JEANNOTKZ;Follow;0.1;
remseeks;albdmt;Follow;0.1;
remseeks;ops78v;Follow;0.1;
remseeks;FrancoisTaloi;Follow;0.1;
remseeks;Qysysyp;Follow;0.1;
remseeks;DejanteDu44;Follow;0.1;
remseeks;PhilippeOswald;Follow;0.1;
remseeks;LaManifPourTous;Follow;0.1;
CorinneDTR;VotezPoisson;Partage;1;787f7f6f7df9e000
AFCdu94;CorinneDTR;Partage;1;787f7f6f7df9e000
OnNaQuUneMaman;AFCdu94;Partage;1;787f7f6f7df9e000
elleaime53;OnNaQuUneMaman;Partage;1;787f7f6f7df9e000
OnNaQuUneMaman;noe22349;Partage;1;78f8fefcf0000000
Ogorodnaya;gregoire_jahan;Follow;0.1;
Ogorodnaya;Enfantdabord2;Follow;0.1;
Ogorodnaya;plusdhumanite26;Follow;0.1;
Ogorodnaya;_Marie_Vince;Follow;0.1;
Ogorodnaya;fenotteenragee;Follow;0.1;
Ogorodnaya;VitaJeunes;Follow;0.1;
Ogorodnaya;thibauddP;Follow;0.1;
Ogorodnaya;2972jojo;Follow;0.1;
Ogorodnaya;Bearnais_64300;Follow;0.1;
Ogorodnaya;o_dasse;Follow;0.1;
Ogorodnaya;Benjie_Tonitrue;Follow;0.1;
Ogorodnaya;IsaureAX;Follow;0.1;
Ogorodnaya;isabsavoie;Follow;0.1;
Ogorodnaya;AudeMirkovic;Follow;0.1;
Ogorodnaya;Valeurs;Follow;0.1;
Ogorodnaya;lmpt69;Follow;0.1;
Ogorodnaya;JuristePLE;Follow;0.1;
Ogorodnaya;Sentinelles_fr;Follow;0.1;
Ogorodnaya;albdmt;Follow;0.1;
Ogorodnaya;fxperes;Follow;0.1;
Ogorodnaya;isabelledacrew;Follow;0.1;
Ogorodnaya;HenrideSoos;Follow;0.1;
Ogorodnaya;CarolineRoux1;Follow;0.1;
Ogorodnaya;allianceVITA;Follow;0.1;
Ogorodnaya;LaManifPourTous;Follow;0.1;
ManifPourTous49;Ogorodnaya;Partage;1;7c7f7f0001169ebc
ManifPourTous49;Marchonsenfant;Follow;0.1;
ManifPourTous49;Barberis888;Follow;0.1;
ManifPourTous49;mahtfrid;Follow;0.1;
ManifPourTous49;Forvent1;Follow;0.1;
ManifPourTous49;fidegarne;Follow;0.1;
ManifPourTous49;Romain1571;Follow;0.1;
ManifPourTous49;cadl83;Follow;0.1;
ManifPourTous49;C_Pantalon;Follow;0.1;
ManifPourTous49;femmedavenir;Follow;0.1;
ManifPourTous49;PascalGMICHEL;Follow;0.1;
ManifPourTous49;ltremeau;Follow;0.1;
ManifPourTous49;RichardHilton15;Follow;0.1;
ManifPourTous49;VitaJeunes;Follow;0.1;
ManifPourTous49;fredericmajau;Follow;0.1;
ManifPourTous49;OnNaQuUneMaman;Follow;0.1;
ManifPourTous49;rc37000;Follow;0.1;
ManifPourTous49;frantztoussaint;Follow;0.1;
ManifPourTous49;procedit;Follow;0.1;
ManifPourTous49;Civitas_;Follow;0.1;
ManifPourTous49;ClPeqt;Follow;0.1;
ManifPourTous49;FredRob_PCD92;Follow;0.1;
ManifPourTous49;Enfantdabord2;Follow;0.1;
ManifPourTous49;buchermdm;Follow;0.1;
ManifPourTous49;BGuirlet;Follow;0.1;
ManifPourTous49;MarcPiguel;Follow;0.1;
ManifPourTous49;kzaty;Follow;0.1;
ManifPourTous49;Alis58805436;Follow;0.1;
ManifPourTous49;MiniLicorne69;Follow;0.1;
ManifPourTous49;chaussat_helene;Follow;0.1;
ManifPourTous49;SALONJP;Follow;0.1;
ManifPourTous49;dugbs78;Follow;0.1;
ManifPourTous49;colerenoire;Follow;0.1;
ManifPourTous49;AberlinJacklyne;Follow;0.1;
ManifPourTous49;reinedetrianon;Follow;0.1;
ManifPourTous49;LeaMidene;Follow;0.1;
ManifPourTous49;YvesPDB;Follow;0.1;
ManifPourTous49;SJallamion;Follow;0.1;
ManifPourTous49;JennyLambert711;Follow;0.1;
ManifPourTous49;resistance3522;Follow;0.1;
ManifPourTous49;MaKarDoue;Follow;0.1;
ManifPourTous49;vincechil;Follow;0.1;
ManifPourTous49;veilleursdePau;Follow;0.1;
ManifPourTous49;PGannat;Follow;0.1;
ManifPourTous49;isabsavoie;Follow;0.1;
ManifPourTous49;CollectifPeres;Follow;0.1;
ManifPourTous49;Couramiaous;Follow;0.1;
ManifPourTous49;ArmelJahan;Follow;0.1;
ManifPourTous49;Boris9999999;Follow;0.1;
ManifPourTous49;Varac_a;Follow;0.1;
ManifPourTous49;J_Tiberghien;Follow;0.1;
ManifPourTous49;jylgallou;Follow;0.1;
ManifPourTous49;ln123Champagne;Follow;0.1;
ManifPourTous49;Chambssy;Follow;0.1;
ManifPourTous49;pbaucheron;Follow;0.1;
ManifPourTous49;Le_petitnico;Follow;0.1;
ManifPourTous49;A_duChambon;Follow;0.1;
ManifPourTous49;pauladusud;Follow;0.1;
ManifPourTous49;delegationpcd86;Follow;0.1;
ManifPourTous49;citoyenpourlenf;Follow;0.1;
ManifPourTous49;JeanMarcVILLER;Follow;0.1;
ManifPourTous49;oliviertdb;Follow;0.1;
ManifPourTous49;pierredejaspe;Follow;0.1;
ManifPourTous49;jylegis2017;Follow;0.1;
